monomer,ontology,isolate,response,percent_uptake
guanosine,Nucleotides,Blastococcus sp. URHD0036,undefined,0.8643034060944275
guanosine,Nucleotides,Bradyrhizobium sp. URHA0002,positive,0.7099958328956704
guanosine,Nucleotides,Bradyrhizobium sp. URHA0013,positive,0.8282272229517806
guanosine,Nucleotides,Bradyrhizobium sp. URHD0069,positive,0.41564446830982943
guanosine,Nucleotides,Burkholderia sp. URHA0054,positive,0.9951226841358741
guanosine,Nucleotides,Caulobacter sp. URHA0033,positive,0.9443451600734741
guanosine,Nucleotides,Cellulomonas sp. URHD0024,undefined,0.9660207260749007
guanosine,Nucleotides,Cellulomonas sp. URHE0023,undefined,0.9999513047530152
guanosine,Nucleotides,Comamonadaceae bacterium URHA0028,positive,0.9671035135603995
guanosine,Nucleotides,Dongia sp. URHE0060,positive,0.3847235144934883
guanosine,Nucleotides,Flavobacterium sp. URHB0058,undefined,0.9993040976412865
guanosine,Nucleotides,Geodermatophilaceae bacterium URHA0031,negative,0.8919774549096863
guanosine,Nucleotides,Geodermatophilaceae bacterium URHB0048,negative,0.9795719050384013
guanosine,Nucleotides,Geodermatophilaceae bacterium URHB0062,negative,0.9894355163590696
guanosine,Nucleotides,Intrasporangiaceae bacterium URHB0013,undefined,0.9916981057708303
guanosine,Nucleotides,Lysobacter sp. URHA0019,undefined,0.0
guanosine,Nucleotides,Marmoricola sp. URHB0036,undefined,0.779500532405798
guanosine,Nucleotides,Mesorhizobium sp. URHA0056,positive,0.995366218439133
guanosine,Nucleotides,Mesorhizobium sp. URHB0007,positive,0.9250346386747716
guanosine,Nucleotides,Mesorhizobium sp. URHC0008,positive,0.7345840807736378
guanosine,Nucleotides,Microbacterium sp. URHA0036,undefined,0.9999450800091089
guanosine,Nucleotides,Micromonosporaceae bacterium URHE0070,negative,0.7251059439612049
guanosine,Nucleotides,Mycobacterium sp. URHB0044,positive,0.8772008893611991
guanosine,Nucleotides,Mycobacterium sp. URHD0025,positive,0.8918765132957671
guanosine,Nucleotides,Nocardioides sp. URHA0020,undefined,0.8075041244455028
guanosine,Nucleotides,Nocardioides sp. URHA0032,undefined,0.9424997834688801
guanosine,Nucleotides,Paenibacillus sp. URHA0014,negative,0.9991196879418869
guanosine,Nucleotides,Pseudomonas sp. URHB0015,positive,0.9978959206841763
guanosine,Nucleotides,Rhodospirillales bacterium URHD0017,positive,0.4982258586266405
guanosine,Nucleotides,Rhodospirillales bacterium URHD0088,undefined,0.624704617942848
guanosine,Nucleotides,Solirubrobacter sp. URHD0082,negative,0.8857205578380672
guanosine,Nucleotides,Solirubrobacterales bacterium URHD0059,negative,0.34513148646712616
guanosine,Nucleotides,Sphingomonas sp. URHD0007,positive,0.938384305888136
guanosine,Nucleotides,Sphingomonas sp. URHD0057,positive,0.0
guanosine,Nucleotides,Staphylococcus sp. URHA0057,undefined,0.9999900881835492
guanosine,Nucleotides,Streptomyces sp. URHA0041,positive,0.9341694574636998
guanosine,Nucleotides,Variovorax sp. URHB0020,positive,0.9615068493024631
fructose,Sugars,Acidobacteriaceae bacterium URHE0068,positive,0.9964155323854035
fructose,Sugars,Bacillus sp. URHB0009,negative,0.9979600971249981
fructose,Sugars,Blastococcus sp. URHD0036,undefined,0.9919767905909448
fructose,Sugars,Bradyrhizobium sp. URHA0002,positive,0.9991945347551878
fructose,Sugars,Bradyrhizobium sp. URHA0013,positive,0.9999586350164008
fructose,Sugars,Bradyrhizobium sp. URHD0069,positive,0.9999912055089982
fructose,Sugars,Burkholderia sp. URHA0054,positive,0.9999592011708232
fructose,Sugars,Caulobacter sp. URHA0033,positive,0.9920644708764784
fructose,Sugars,Cellulomonas sp. URHD0024,undefined,0.9999968928595013
fructose,Sugars,Cellulomonas sp. URHE0023,undefined,0.9999999999814709
fructose,Sugars,Comamonadaceae bacterium URHA0028,positive,0.9999982330770844
fructose,Sugars,Dongia sp. URHE0060,positive,0.9999999997045669
fructose,Sugars,Flavobacterium sp. URHB0058,undefined,0.9999998784074039
fructose,Sugars,Geodermatophilaceae bacterium URHA0031,negative,0.9982536776996764
fructose,Sugars,Geodermatophilaceae bacterium URHB0048,negative,0.9999039962586769
fructose,Sugars,Geodermatophilaceae bacterium URHB0062,negative,0.9998751665814046
fructose,Sugars,Intrasporangiaceae bacterium URHB0013,undefined,0.9999995949660893
fructose,Sugars,Lysobacter sp. URHA0019,undefined,0.9999606346345465
fructose,Sugars,Marmoricola sp. URHB0036,undefined,0.9999213206751126
fructose,Sugars,Mesorhizobium sp. URHA0056,positive,0.9999999716504556
fructose,Sugars,Mesorhizobium sp. URHB0007,positive,0.9999999569296357
fructose,Sugars,Mesorhizobium sp. URHC0008,positive,0.9999882914749291
fructose,Sugars,Microbacterium sp. URHA0036,undefined,0.9999999996454029
fructose,Sugars,Micromonosporaceae bacterium URHE0070,negative,0.999849324163525
fructose,Sugars,Mycobacterium sp. URHB0044,positive,0.984372548623231
fructose,Sugars,Mycobacterium sp. URHD0025,positive,0.9752127151742968
fructose,Sugars,Nocardioides sp. URHA0020,undefined,0.9998994851236457
fructose,Sugars,Nocardioides sp. URHA0032,undefined,0.9999783201377948
fructose,Sugars,Paenibacillus sp. URHA0014,negative,0.9999999608862112
fructose,Sugars,Pseudomonas sp. URHB0015,positive,0.9946837939002404
fructose,Sugars,Rhodospirillales bacterium URHD0017,positive,0.9999974519470527
fructose,Sugars,Rhodospirillales bacterium URHD0088,undefined,0.9999999781246673
fructose,Sugars,Solirubrobacter sp. URHD0082,negative,0.9999997424989714
fructose,Sugars,Solirubrobacterales bacterium URHD0059,negative,0.9999913373731573
fructose,Sugars,Sphingomonas sp. URHD0007,positive,0.9999999254137155
fructose,Sugars,Sphingomonas sp. URHD0057,positive,0.9999969770430059
fructose,Sugars,Staphylococcus sp. URHA0057,undefined,0.9999982516093311
fructose,Sugars,Streptomyces sp. URHA0041,positive,0.9994206179668009
fructose,Sugars,Variovorax sp. URHB0020,positive,0.9999966104866036
glucose,Sugars,Acidobacteriaceae bacterium URHE0068,positive,0.9964155323853895
glucose,Sugars,Bacillus sp. URHB0009,negative,0.9979600971245951
glucose,Sugars,Blastococcus sp. URHD0036,undefined,0.9919767905916544
glucose,Sugars,Bradyrhizobium sp. URHA0002,positive,0.9991945347552861
glucose,Sugars,Bradyrhizobium sp. URHA0013,positive,0.9999586350163856
glucose,Sugars,Bradyrhizobium sp. URHD0069,positive,0.9999912055089943
glucose,Sugars,Burkholderia sp. URHA0054,positive,0.999959201170827
glucose,Sugars,Caulobacter sp. URHA0033,positive,0.992064470876047
glucose,Sugars,Cellulomonas sp. URHD0024,undefined,0.999996892859505
glucose,Sugars,Cellulomonas sp. URHE0023,undefined,0.9999999999814709
glucose,Sugars,Comamonadaceae bacterium URHA0028,positive,0.9999982330770859
glucose,Sugars,Dongia sp. URHE0060,positive,0.9999999997045669
glucose,Sugars,Flavobacterium sp. URHB0058,undefined,0.9999998784074039
glucose,Sugars,Geodermatophilaceae bacterium URHA0031,negative,0.9982536776999327
glucose,Sugars,Geodermatophilaceae bacterium URHB0048,negative,0.9999039962587394
glucose,Sugars,Geodermatophilaceae bacterium URHB0062,negative,0.9998751665814145
glucose,Sugars,Intrasporangiaceae bacterium URHB0013,undefined,0.9999995949660894
glucose,Sugars,Lysobacter sp. URHA0019,undefined,0.9999606346345498
glucose,Sugars,Marmoricola sp. URHB0036,undefined,0.9999213206750045
glucose,Sugars,Mesorhizobium sp. URHA0056,positive,0.9999999716504555
glucose,Sugars,Mesorhizobium sp. URHB0007,positive,0.9999999569296357
glucose,Sugars,Mesorhizobium sp. URHC0008,positive,0.9999882914749303
glucose,Sugars,Microbacterium sp. URHA0036,undefined,0.9999999996454029
glucose,Sugars,Micromonosporaceae bacterium URHE0070,negative,0.9998493241635235
glucose,Sugars,Mycobacterium sp. URHB0044,positive,0.9843725486206343
glucose,Sugars,Mycobacterium sp. URHD0025,positive,0.9752127151727938
glucose,Sugars,Nocardioides sp. URHA0020,undefined,0.999899485123611
glucose,Sugars,Nocardioides sp. URHA0032,undefined,0.9999783201377977
glucose,Sugars,Paenibacillus sp. URHA0014,negative,0.9999999608862112
glucose,Sugars,Pseudomonas sp. URHB0015,positive,0.9946837939002932
glucose,Sugars,Rhodospirillales bacterium URHD0017,positive,0.9999974519470526
glucose,Sugars,Rhodospirillales bacterium URHD0088,undefined,0.9999999781246673
glucose,Sugars,Solirubrobacter sp. URHD0082,negative,0.9999997424989705
glucose,Sugars,Solirubrobacterales bacterium URHD0059,negative,0.9999913373731573
glucose,Sugars,Sphingomonas sp. URHD0007,positive,0.9999999254137155
glucose,Sugars,Sphingomonas sp. URHD0057,positive,0.9999969770430062
glucose,Sugars,Staphylococcus sp. URHA0057,undefined,0.9999982516093313
glucose,Sugars,Streptomyces sp. URHA0041,positive,0.9994206179668662
glucose,Sugars,Variovorax sp. URHB0020,positive,0.9999966104866032
histidine,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9998036468089092
histidine,Amino acids,Bacillus sp. URHB0009,negative,0.9988557758657234
histidine,Amino acids,Blastococcus sp. URHD0036,undefined,0.9982580930613649
histidine,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999981883503605
histidine,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999984341817648
histidine,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.999999997739634
histidine,Amino acids,Burkholderia sp. URHA0054,positive,0.9999764870891376
histidine,Amino acids,Caulobacter sp. URHA0033,positive,0.9939049050865202
histidine,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999972833638986
histidine,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999796955
histidine,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999576785357
histidine,Amino acids,Dongia sp. URHE0060,positive,0.9999999999412504
histidine,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999999294324223
histidine,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.999234216036984
histidine,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999864471357232
histidine,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9999358871837098
histidine,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999998699131791
histidine,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999996029653
histidine,Amino acids,Marmoricola sp. URHB0036,undefined,0.9999312991389445
histidine,Amino acids,Mesorhizobium sp. URHA0056,positive,0.999999976438302
histidine,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999679841791
histidine,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999932466038038
histidine,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999998545753
histidine,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9999161429013002
histidine,Amino acids,Mycobacterium sp. URHB0044,positive,0.9910916266662249
histidine,Amino acids,Mycobacterium sp. URHD0025,positive,0.991727003336839
histidine,Amino acids,Nocardioides sp. URHA0020,undefined,0.9999361005262233
histidine,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999992581520123
histidine,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999999567923714
histidine,Amino acids,Pseudomonas sp. URHB0015,positive,0.9975468918679182
histidine,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999997875287
histidine,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999969815
histidine,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999998349248528
histidine,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.999991814319588
histidine,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999978164721836
histidine,Amino acids,Sphingomonas sp. URHD0057,positive,0.9999999680957233
histidine,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999995726532178
histidine,Amino acids,Streptomyces sp. URHA0041,positive,0.9996577120449404
histidine,Amino acids,Variovorax sp. URHB0020,positive,0.9999998536397767
homoserine ,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9988314787692275
homoserine ,Amino acids,Bacillus sp. URHB0009,negative,0.9938344125197923
homoserine ,Amino acids,Blastococcus sp. URHD0036,undefined,0.9928417750848384
homoserine ,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999806451622065
homoserine ,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.999990373193931
homoserine ,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999006128213
homoserine ,Amino acids,Burkholderia sp. URHA0054,positive,0.9997284736698058
homoserine ,Amino acids,Caulobacter sp. URHA0033,positive,0.9838553118986294
homoserine ,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999714768817118
homoserine ,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999000095
homoserine ,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999269951371
homoserine ,Amino acids,Dongia sp. URHE0060,positive,0.9999999975768717
homoserine ,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999995168415186
homoserine ,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9963206036413875
homoserine ,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9998985440211288
homoserine ,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9994992009042946
homoserine ,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999991059199336
homoserine ,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999936749767
homoserine ,Amino acids,Marmoricola sp. URHB0036,undefined,0.9997243315813591
homoserine ,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999547733451
homoserine ,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999150906898
homoserine ,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999223854732614
homoserine ,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999985979465
homoserine ,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9993233530046783
homoserine ,Amino acids,Mycobacterium sp. URHB0044,positive,0.9760176025006091
homoserine ,Amino acids,Mycobacterium sp. URHD0025,positive,0.9771116034919598
homoserine ,Amino acids,Nocardioides sp. URHA0020,undefined,0.9997666919080082
homoserine ,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999919846207591
homoserine ,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999987363665723
homoserine ,Amino acids,Pseudomonas sp. URHB0015,positive,0.988550599282518
homoserine ,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999847554861
homoserine ,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999998394352
homoserine ,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999992087842156
homoserine ,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.999928535911284
homoserine ,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999979641220509
homoserine ,Amino acids,Sphingomonas sp. URHD0057,positive,0.999999949250951
homoserine ,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999954748313823
homoserine ,Amino acids,Streptomyces sp. URHA0041,positive,0.9978294429402739
homoserine ,Amino acids,Variovorax sp. URHB0020,positive,0.9999994327053111
hypoxanthine,Nucleotides,Acidobacteriaceae bacterium URHE0068,positive,0.8340384848927578
hypoxanthine,Nucleotides,Bacillus sp. URHB0009,negative,0.9942660816430421
hypoxanthine,Nucleotides,Blastococcus sp. URHD0036,undefined,0.9387378467846537
hypoxanthine,Nucleotides,Bradyrhizobium sp. URHA0002,positive,0.8887393015070729
hypoxanthine,Nucleotides,Bradyrhizobium sp. URHA0013,positive,0.953000535833299
hypoxanthine,Nucleotides,Bradyrhizobium sp. URHD0069,positive,0.6404289257348086
hypoxanthine,Nucleotides,Burkholderia sp. URHA0054,positive,0.9980439510622062
hypoxanthine,Nucleotides,Caulobacter sp. URHA0033,positive,0.9681997334947585
hypoxanthine,Nucleotides,Cellulomonas sp. URHD0024,undefined,0.9939622308375995
hypoxanthine,Nucleotides,Cellulomonas sp. URHE0023,undefined,0.9999995339375816
hypoxanthine,Nucleotides,Comamonadaceae bacterium URHA0028,positive,0.99784362986321
hypoxanthine,Nucleotides,Dongia sp. URHE0060,positive,0.6070552070722548
hypoxanthine,Nucleotides,Flavobacterium sp. URHB0058,undefined,0.9999489269779812
hypoxanthine,Nucleotides,Geodermatophilaceae bacterium URHA0031,negative,0.9565741062471619
hypoxanthine,Nucleotides,Geodermatophilaceae bacterium URHB0048,negative,0.9958450230047549
hypoxanthine,Nucleotides,Geodermatophilaceae bacterium URHB0062,negative,0.9962662026975786
hypoxanthine,Nucleotides,Intrasporangiaceae bacterium URHB0013,undefined,0.9992537256173789
hypoxanthine,Nucleotides,Lysobacter sp. URHA0019,undefined,0.0
hypoxanthine,Nucleotides,Marmoricola sp. URHB0036,undefined,0.924078549385923
hypoxanthine,Nucleotides,Mesorhizobium sp. URHA0056,positive,0.9998600827432829
hypoxanthine,Nucleotides,Mesorhizobium sp. URHB0007,positive,0.990188759286255
hypoxanthine,Nucleotides,Mesorhizobium sp. URHC0008,positive,0.8994528588207532
hypoxanthine,Nucleotides,Microbacterium sp. URHA0036,undefined,0.9999985813637245
hypoxanthine,Nucleotides,Micromonosporaceae bacterium URHE0070,negative,0.8841084288926201
hypoxanthine,Nucleotides,Mycobacterium sp. URHB0044,positive,0.9305464275344113
hypoxanthine,Nucleotides,Mycobacterium sp. URHD0025,positive,0.9377499806645341
hypoxanthine,Nucleotides,Nocardioides sp. URHA0020,undefined,0.9390285338832909
hypoxanthine,Nucleotides,Nocardioides sp. URHA0032,undefined,0.9902144316337426
hypoxanthine,Nucleotides,Paenibacillus sp. URHA0014,negative,0.9998821208811187
hypoxanthine,Nucleotides,Pseudomonas sp. URHB0015,positive,0.9922413248605879
hypoxanthine,Nucleotides,Rhodospirillales bacterium URHD0017,positive,0.729403795713771
hypoxanthine,Nucleotides,Rhodospirillales bacterium URHD0088,undefined,0.8430605248269017
hypoxanthine,Nucleotides,Solirubrobacter sp. URHD0082,negative,0.9784244389081588
hypoxanthine,Nucleotides,Solirubrobacterales bacterium URHD0059,negative,0.5505024384060923
hypoxanthine,Nucleotides,Sphingomonas sp. URHD0007,positive,0.9934509517859131
hypoxanthine,Nucleotides,Sphingomonas sp. URHD0057,positive,0.0
hypoxanthine,Nucleotides,Staphylococcus sp. URHA0057,undefined,0.9999902958149085
hypoxanthine,Nucleotides,Streptomyces sp. URHA0041,positive,0.9746675250265254
